-0.733,0.2,1.1,-0.495,0.115,-0.72,-0.884,0.465,-1.002
-0.733,0.2,1.1,-0.495,0.024,-0.72,-0.892,0.425,-0.99
-0.733,0.2,1.1,-0.473,0.024,-0.767,-0.88,0.421,-0.931
-0.733,0.2,1.1,-0.488,0.103,-0.713,-0.826,0.465,-0.977
-0.733,0.2,1.1,-0.438,0.032,-0.72,-0.892,0.462,-0.923
-0.733,0.2,1.1,-0.479,0.032,-0.726,-0.896,0.462,-0.923
-0.733,0.2,1.1,-0.488,0.107,-0.729,-0.896,0.415,-0.985
-0.733,0.2,1.1,-0.445,0.032,-0.77,-0.888,0.462,-0.923
-0.733,0.2,1.1,-0.438,0.049,-0.773,-0.83,0.415,-0.923
-0.733,0.2,1.1,-0.435,0.107,-0.77,-0.809,0.415,-0.981
-0.733,0.2,1.1,-0.432,0.049,-0.71,-0.888,0.471,-0.994
-0.733,0.2,1.1,-0.488,0.024,-0.776,-0.821,0.465,-0.99
-0.733,0.2,1.1,-0.438,0.032,-0.713,-0.817,0.465,-0.919
-0.733,0.2,1.1,-0.495,0.103,-0.776,-0.871,0.412,-0.998
-0.733,0.2,1.1,-0.438,0.044,-0.763,-0.817,0.428,-0.99
-0.733,0.2,1.1,-0.491,0.103,-0.776,-0.813,0.421,-0.994
-0.733,0.2,1.1,-0.491,0.04,-0.776,-0.813,0.462,-0.915
-0.733,0.2,1.1,-0.482,0.04,-0.72,-0.809,0.415,-0.923
-0.733,0.2,1.1,-0.435,0.032,-0.77,-0.83,0.421,-0.927
-0.733,0.2,1.1,-0.441,0.103,-0.713,-0.876,0.459,-0.927
-0.733,0.2,1.1,-0.438,0.036,-0.72,-0.813,0.415,-0.994
-0.733,0.2,1.1,-0.435,0.09,-0.77,-0.888,0.425,-1.006
-0.733,0.2,1.1,-0.441,0.028,-0.776,-0.884,0.471,-0.99
-0.733,0.2,1.1,-0.482,0.024,-0.72,-0.821,0.406,-0.99
-0.733,0.2,1.1,-0.429,0.036,-0.71,-0.826,0.475,-0.919
-0.733,0.2,1.1,-0.438,0.028,-0.77,-0.884,0.421,-0.99
-0.733,0.2,1.1,-0.438,0.099,-0.767,-0.884,0.425,-0.931
-0.733,0.2,1.1,-0.441,0.09,-0.726,-0.83,0.421,-0.998
-0.733,0.2,1.1,-0.485,0.024,-0.77,-0.888,0.418,-0.994
-0.733,0.2,1.1,-0.438,0.115,-0.72,-0.821,0.471,-0.981
-0.733,0.2,1.1,-0.476,0.111,-0.76,-0.896,0.475,-0.927
-0.733,0.2,1.1,-0.432,0.124,-0.773,-0.901,0.465,-0.99
-0.733,0.2,1.1,-0.491,0.107,-0.713,-0.792,0.425,-0.994
-0.733,0.2,1.1,-0.445,0.032,-0.767,-0.821,0.468,-0.931
-0.733,0.2,1.1,-0.426,0.09,-0.779,-0.892,0.418,-0.99
-0.733,0.2,1.1,-0.488,0.111,-0.767,-0.896,0.471,-0.915
-0.733,0.2,1.1,-0.438,0.115,-0.729,-0.88,0.421,-0.994
-0.733,0.2,1.1,-0.476,0.099,-0.735,-0.876,0.412,-0.923
-0.733,0.2,1.1,-0.429,0.028,-0.773,-0.884,0.478,-0.99
-0.733,0.2,1.1,-0.435,0.099,-0.767,-0.805,0.471,-0.919
-0.733,0.2,1.1,-0.416,0.099,-0.732,-0.817,0.475,-0.927
-0.733,0.2,1.1,-0.498,0.099,-0.773,-0.901,0.465,-0.919
-0.733,0.2,1.1,-0.441,0.111,-0.717,-0.834,0.403,-0.99
-0.733,0.2,1.1,-0.441,0.04,-0.773,-0.892,0.459,-0.91
-0.733,0.2,1.1,-0.445,0.028,-0.779,-0.884,0.412,-0.998
-0.733,0.2,1.1,-0.429,0.032,-0.726,-0.817,0.471,-1.006
-0.733,0.2,1.1,-0.432,0.044,-0.767,-0.813,0.465,-1.002
-0.733,0.2,1.1,-0.438,0.032,-0.704,-0.888,0.403,-0.931
-0.733,0.2,1.1,-0.485,0.049,-0.72,-0.88,0.471,-0.99
-0.733,0.2,1.1,-0.47,0.024,-0.729,-0.838,0.465,-0.977
