-0.733,0.2,1.1,-0.348,0.157,-0.654,-0.963,0.503,-0.831
-0.733,0.2,1.1,-0.388,-0.064,-0.645,-0.759,0.481,-1.048
-0.733,0.2,1.1,-0.563,-0.064,-0.829,-0.721,0.521,-0.815
-0.733,0.2,1.1,-0.513,0.161,-0.82,-0.917,0.375,-0.835
-0.733,0.2,1.1,-0.391,0.236,-0.817,-0.992,0.568,-1.094
-0.733,0.2,1.1,-0.382,0.003,-0.679,-0.963,0.35,-0.84
-0.733,0.2,1.1,-0.388,-0.047,-0.826,-0.963,0.503,-1.031
-0.733,0.2,1.1,-0.523,0.169,-0.635,-0.751,0.512,-0.815
-0.733,0.2,1.1,-0.385,-0.039,-0.654,-0.971,0.512,-1.023
-0.733,0.2,1.1,-0.407,0.182,-0.657,-0.93,0.365,-1.019
-0.733,0.2,1.1,-0.535,-0.006,-0.804,-0.788,0.503,-0.823
-0.733,0.2,1.1,-0.363,0.165,-0.81,-0.946,0.39,-0.84
-0.733,0.2,1.1,-0.532,-0.039,-0.854,-0.738,0.537,-1.044
-0.733,0.2,1.1,-0.495,0.19,-0.695,-0.784,0.521,-0.985
-0.733,0.2,1.1,-0.416,0.144,-0.679,-0.942,0.353,-1.11
-0.733,0.2,1.1,-0.538,0.149,-0.838,-0.976,0.531,-0.873
-0.733,0.2,1.1,-0.548,0.157,-0.817,-0.946,0.531,-0.873
-0.733,0.2,1.1,-0.345,0.186,-0.679,-0.734,0.353,-1.052
-0.733,0.2,1.1,-0.526,-0.022,-0.851,-0.796,0.509,-0.877
-0.733,0.2,1.1,-0.541,0.169,-0.651,-0.751,0.515,-0.873
-0.733,0.2,1.1,-0.395,-0.014,-0.81,-0.713,0.359,-1.081
-0.733,0.2,1.1,-0.385,-0.018,-0.704,-0.942,0.378,-0.848
-0.733,0.2,1.1,-0.391,0.203,-0.67,-0.98,0.346,-1.09
-0.733,0.2,1.1,-0.398,0.161,-0.663,-0.763,0.39,-1.035
-0.733,0.2,1.1,-0.407,-0.014,-0.667,-0.963,0.537,-0.827
-0.733,0.2,1.1,-0.395,0.136,-0.657,-0.93,0.506,-1.056
-0.733,0.2,1.1,-0.513,0.149,-0.676,-0.938,0.534,-0.856
-0.733,0.2,1.1,-0.573,-0.006,-0.673,-0.988,0.518,-0.852
-0.733,0.2,1.1,-0.388,0.161,-0.692,-0.746,0.365,-0.827
-0.733,0.2,1.1,-0.37,-0.001,-0.667,-0.767,0.5,-1.056
-0.733,0.2,1.1,-0.366,0.194,-0.67,-0.988,0.478,-0.827
-0.733,0.2,1.1,-0.404,0.19,-0.842,-0.926,0.543,-1.031
-0.733,0.2,1.1,-0.351,-0.043,-0.838,-0.934,0.406,-0.827
-0.733,0.2,1.1,-0.51,-0.031,-0.682,-0.726,0.328,-0.852
-0.733,0.2,1.1,-0.413,-0.035,-0.676,-0.755,0.362,-1.019
-0.733,0.2,1.1,-0.523,-0.043,-0.682,-0.938,0.343,-0.806
-0.733,0.2,1.1,-0.526,0.132,-0.701,-0.746,0.509,-1.077
-0.733,0.2,1.1,-0.548,-0.047,-0.82,-0.776,0.515,-1.094
-0.733,0.2,1.1,-0.529,0.14,-0.81,-0.984,0.518,-1.052
-0.733,0.2,1.1,-0.52,0.203,-0.676,-0.709,0.534,-0.865
-0.733,0.2,1.1,-0.379,0.186,-0.81,-0.921,0.39,-0.873
-0.733,0.2,1.1,-0.379,-0.064,-0.66,-0.738,0.556,-1.027
-0.733,0.2,1.1,-0.382,0.182,-0.857,-0.984,0.34,-1.081
-0.733,0.2,1.1,-0.404,-0.047,-0.832,-0.959,0.546,-0.885
-0.733,0.2,1.1,-0.388,-0.026,-0.692,-1.017,0.537,-1.056
-0.733,0.2,1.1,-0.526,0.011,-0.673,-0.746,0.346,-1.027
-0.733,0.2,1.1,-0.395,0.153,-0.688,-0.755,0.378,-1.04
-0.733,0.2,1.1,-0.401,0.157,-0.667,-0.955,0.34,-1.069
-0.733,0.2,1.1,-0.541,0.186,-0.813,-0.751,0.396,-1.11
-0.733,0.2,1.1,-0.498,0.144,-0.663,-0.934,0.368,-1.031
-0.733,0.2,1.1,-0.526,0.224,-0.692,-0.721,0.518,-0.89
-0.733,0.2,1.1,-0.541,0.165,-0.673,-0.771,0.4,-1.056
-0.733,0.2,1.1,-0.545,-0.072,-0.673,-0.763,0.403,-0.819
-0.733,0.2,1.1,-0.526,0.144,-0.81,-0.78,0.368,-0.856
-0.733,0.2,1.1,-0.526,0.228,-0.86,-0.963,0.387,-0.835
-0.733,0.2,1.1,-0.56,0.178,-0.676,-0.801,0.543,-0.84
-0.733,0.2,1.1,-0.391,0.203,-0.826,-0.946,0.496,-1.098
-0.733,0.2,1.1,-0.351,0.178,-0.826,-0.721,0.393,-0.865
-0.733,0.2,1.1,-0.554,-0.035,-0.673,-0.909,0.546,-0.81
